177.27	0.000
177.66	0.000
178.05	-0.458
178.43	0.000
178.82	0.386
179.21	0.144
179.59	0.386
179.98	0.000
180.36	0.000
180.75	0.000
181.14	0.000
181.52	0.000
181.91	0.000
182.29	0.000
182.68	0.000
183.07	-0.841
183.45	0.000
183.84	0.966
184.22	0.000
184.61	0.000
185.00	0.000
185.38	0.000
185.77	0.000
186.15	-0.133
186.54	0.078
186.93	-0.356
187.31	-0.238
187.70	0.000
188.08	0.000
188.47	0.000
188.85	0.988
189.24	0.000
189.62	0.256
190.01	0.124
190.39	-0.172
190.78	-0.335
191.17	0.000
191.55	0.000
191.94	-0.229
192.32	-0.381
192.71	0.000
193.09	0.000
193.48	-1.074
193.86	0.233
194.25	-1.319
194.63	0.000
195.02	0.000
195.40	0.000
195.79	-0.346
196.17	-0.133
196.56	0.268
196.94	-0.216
197.33	-0.099
197.71	-0.079
198.10	0.000
198.48	-0.271
198.87	0.000
199.25	0.403
199.63	0.345
200.02	0.000
200.40	0.573
200.79	0.000
201.17	0.000
201.56	0.000
201.94	-0.206
202.33	0.966
202.71	-0.327
203.09	-0.841
203.48	0.000
203.86	-0.632
204.25	-0.174
204.63	0.000
205.02	0.166
205.40	-0.204
205.78	-0.025
206.17	0.070
206.55	-0.041
206.94	0.449
207.32	0.000
207.70	-0.204
208.09	0.000
208.47	0.000
208.86	-0.947
209.24	0.000
209.62	0.000
210.01	-0.065
210.39	0.510
210.77	-0.216
211.16	-0.174
211.54	1.075
211.92	-0.167
212.31	0.000
212.69	-0.327
213.07	0.009
213.46	-0.138
213.84	-0.527
214.23	0.079
214.61	-0.451
214.99	0.000
215.37	-0.079
215.76	0.000
216.14	0.166
216.52	0.000
216.91	0.033
217.29	-0.407
217.67	0.673
218.06	-0.346
218.44	0.000
218.82	-0.077
219.21	0.673
219.59	0.143
219.97	0.735
220.35	0.052
220.74	-0.409
221.12	-0.458
221.50	-0.953
221.88	0.573
222.27	-0.099
222.65	0.000
223.03	0.123
223.42	-0.346
223.80	-0.262
224.18	0.000
224.56	0.000
224.94	0.231
225.33	-0.558
225.71	0.541
226.09	0.363
226.47	0.032
226.86	-0.056
227.24	-0.229
227.62	-0.356
228.00	0.000
228.38	-0.079
228.77	0.000
229.15	0.144
229.53	0.499
229.91	0.492
230.29	-0.138
230.68	0.007
231.06	-0.167
231.44	0.111
231.82	0.000
232.20	-0.356
232.59	0.256
232.97	0.596
233.35	0.204
233.73	0.098
234.11	-0.103
234.49	-0.688
234.87	-0.252
235.26	0.000
235.64	0.331
236.02	-0.153
236.40	-0.650
236.78	-0.153
237.16	-0.252
237.54	0.082
237.93	0.000
238.31	-0.381
238.69	-0.167
239.07	0.098
239.45	0.225
239.83	0.346
240.21	0.000
240.59	0.257
240.97	-0.172
241.35	-0.325
241.74	0.052
242.12	0.000
242.50	0.166
242.88	0.000
243.26	-0.099
243.64	-0.381
244.02	-0.048
244.40	0.000
244.78	0.323
245.16	0.011
245.54	0.039
245.92	0.000
246.30	0.345
246.68	0.000
247.06	-0.768
247.44	-0.953
247.82	-0.472
248.20	0.400
248.59	-0.238
248.97	-0.065
249.35	-0.252
249.73	-0.049
250.11	0.000
250.49	-0.469
250.87	0.655
251.25	0.123
251.63	-0.271
252.01	0.144
252.39	0.000
252.77	0.098
253.15	0.000
253.52	-0.133
253.90	0.331
254.28	0.403
254.66	0.020
255.04	0.211
255.42	0.000
255.80	0.000
256.18	-0.327
256.56	-0.469
256.94	0.018
257.32	0.082
257.70	0.345
258.08	1.163
258.46	-0.133
258.84	-0.099
259.22	0.039
259.60	0.000
259.98	0.020
260.35	0.070
260.73	0.722
261.11	0.838
261.49	-0.075
261.87	0.498
262.25	0.052
262.63	-0.087
263.01	-0.346
263.39	0.000
263.77	0.000
264.14	-0.451
264.52	-0.768
264.90	0.000
265.28	0.000
265.66	0.276
266.04	0.655
266.42	0.011
266.79	0.231
267.17	-0.695
267.55	-1.074
267.93	0.000
268.31	-0.172
268.69	-0.233
269.06	-0.161
269.44	0.419
269.82	0.275
270.20	-0.356
270.58	0.000
270.96	0.233
271.33	0.170
271.71	0.009
272.09	-0.206
272.47	-0.079
272.85	-0.036
273.22	0.000
273.60	0.000
273.98	0.000
274.36	-0.151
274.73	0.054
275.11	0.000
275.49	0.009
275.87	-0.474
276.25	0.098
276.62	-1.319
277.00	0.819
277.38	0.345
277.76	-0.111
278.13	0.106
278.51	0.000
278.89	0.000
279.26	-0.049
279.64	-0.225
280.02	0.000
280.40	0.000
280.77	0.098
281.15	0.000
281.53	0.000
281.90	0.032
282.28	-0.262
282.66	-0.036
283.04	-0.451
283.41	-0.313
283.79	-0.472
284.17	0.000
284.54	-0.953
284.92	0.417
285.30	0.166
285.67	-0.108
286.05	-0.079
286.43	0.000
286.80	0.014
287.18	0.039
287.56	0.000
287.93	-0.225
288.31	-0.030
288.69	0.143
289.06	0.020
289.44	0.386
289.81	0.166
290.19	0.113
290.57	0.005
290.94	0.143
291.32	0.000
291.70	0.000
292.07	-0.160
292.45	-0.048
292.82	-0.099
293.20	-0.075
293.58	-0.430
293.95	0.027
294.33	0.363
294.70	-0.776
295.08	0.000
295.45	0.345
295.83	-0.695
296.21	0.039
296.58	0.166
296.96	-1.251
297.33	0.000
297.71	0.745
298.08	0.006
298.46	0.000
298.83	0.144
299.21	0.000
299.58	-0.632
299.96	0.268
300.34	0.000
300.71	0.170
301.09	-0.182
301.46	-0.947
301.84	0.000
302.21	0.052
302.59	0.363
302.96	-0.174
303.34	-0.841
303.71	-0.768
304.09	-0.262
304.46	0.331
304.84	0.363
305.21	-0.048
305.58	0.144
305.96	0.000
306.33	-0.142
306.71	-0.206
307.08	-0.133
307.46	0.000
307.83	0.790
308.21	-0.252
308.58	1.298
308.96	0.000
309.33	0.000
309.70	0.345
310.08	0.000
310.45	0.000
310.83	-0.049
311.20	0.000
311.57	0.040
311.95	-0.327
312.32	0.257
312.70	-0.041
313.07	0.330
313.44	0.000
313.82	1.163
314.19	0.027
314.57	0.346
314.94	0.166
315.31	1.075
315.69	-0.206
316.06	0.109
316.43	0.000
316.81	0.600
317.18	0.000
317.55	-1.235
317.93	-0.225
318.30	0.173
318.68	-0.407
319.05	0.171
319.42	0.000
319.79	0.061
320.17	-0.036
320.54	0.233
320.91	0.450
321.29	1.075
321.66	0.386
322.03	0.007
322.41	0.170
322.78	0.098
323.15	0.000
323.53	-0.387
323.90	0.417
324.27	0.082
324.64	0.106
325.02	0.082
325.39	-0.087
325.76	0.007
326.13	0.056
326.51	-0.129
326.88	0.090
327.25	0.011
327.62	0.256
328.00	0.070
328.37	0.056
328.74	0.403
329.11	0.212
329.49	-0.129
329.86	-0.252
330.23	0.124
330.60	0.000
330.97	0.124
331.35	0.113
331.72	0.173
332.09	0.173
332.46	-0.035
332.83	-0.036
333.21	0.054
333.58	0.457
333.95	0.011
334.32	0.268
334.69	-0.049
335.06	0.265
335.44	0.198
335.81	0.018
336.18	-0.039
336.55	0.833
336.92	0.144
337.29	0.499
337.67	0.064
338.04	0.015
338.41	0.037
338.78	0.314
339.15	0.032
339.52	0.158
339.89	0.124
340.26	0.212
340.63	-0.090
341.01	0.282
341.38	0.080
341.75	0.011
342.12	0.255
342.49	0.073
342.86	-0.030
343.23	0.261
343.60	0.097
343.97	-0.047
344.34	-0.092
344.71	0.288
345.08	0.165
345.46	0.184
345.83	0.022
346.20	0.184
346.57	-0.032
346.94	0.311
347.31	0.150
347.68	0.036
348.05	-0.092
348.42	0.133
348.79	0.293
349.16	-0.037
349.53	0.112
349.90	0.114
350.27	-0.022
350.64	0.044
351.01	0.052
351.38	0.174
351.75	0.102
352.12	-0.223
352.49	0.002
352.86	0.029
353.23	0.125
353.60	0.223
353.97	-0.028
354.34	0.071
354.71	0.182
355.08	0.328
355.44	0.102
355.81	0.007
356.18	0.036
356.55	0.073
356.92	0.134
357.29	0.065
357.66	0.162
358.03	0.193
358.40	0.091
358.77	0.154
359.14	0.111
359.51	0.092
359.88	0.229
360.24	0.122
360.61	0.090
360.98	0.057
361.35	0.170
361.72	0.071
362.09	0.170
362.46	0.096
362.83	0.011
363.19	0.037
363.56	0.150
363.93	0.125
364.30	0.091
364.67	0.079
365.04	0.021
365.41	0.023
365.77	0.142
366.14	0.049
366.51	0.118
366.88	0.045
367.25	0.129
367.61	0.145
367.98	0.186
368.35	0.075
368.72	0.049
369.09	0.142
369.45	0.105
369.82	0.101
370.19	0.087
370.56	0.098
370.93	0.135
371.29	0.115
371.66	0.164
372.03	0.055
372.40	0.099
372.76	0.092
373.13	0.084
373.50	0.053
373.87	0.148
374.23	0.059
374.60	0.132
374.97	0.076
375.34	0.076
375.70	0.077
376.07	0.122
376.44	0.144
376.80	0.113
377.17	0.108
377.54	0.087
377.91	0.095
378.27	0.102
378.64	0.095
379.01	0.093
379.37	0.119
379.74	0.111
380.11	0.106
380.47	0.127
380.84	0.082
381.21	0.140
381.57	0.164
381.94	0.080
382.31	0.113
382.67	0.081
383.04	0.045
383.41	0.109
383.77	0.154
384.14	0.113
384.50	0.104
384.87	0.138
385.24	0.124
385.60	0.143
385.97	0.111
386.34	0.086
386.70	0.085
387.07	0.074
387.43	0.088
387.80	0.122
388.16	0.091
388.53	0.111
388.90	0.112
389.26	0.081
389.63	0.105
389.99	0.101
390.36	0.114
390.72	0.126
391.09	0.136
391.46	0.116
391.82	0.095
392.19	0.149
392.55	0.106
392.92	0.106
393.28	0.121
393.65	0.091
394.01	0.088
394.38	0.108
394.74	0.098
395.11	0.072
395.47	0.099
395.84	0.104
396.20	0.126
396.57	0.111
396.93	0.103
397.30	0.124
397.66	0.082
398.03	0.097
398.39	0.097
398.76	0.086
399.12	0.112
399.48	0.110
399.85	0.114
400.21	0.097
400.58	0.100
400.94	0.101
401.31	0.118
401.67	0.112
402.04	0.127
402.40	0.115
402.76	0.093
403.13	0.106
403.49	0.099
403.86	0.120
404.22	0.096
404.58	0.084
404.95	0.110
405.31	0.105
405.68	0.097
406.04	0.109
406.40	0.108
406.77	0.099
407.13	0.099
407.49	0.098
407.86	0.113
408.22	0.096
408.58	0.108
408.95	0.099
409.31	0.102
409.67	0.105
410.04	0.097
410.40	0.115
410.76	0.078
411.13	0.114
411.49	0.108
411.85	0.097
412.22	0.100
412.58	0.107
412.94	0.103
413.31	0.095
413.67	0.096
414.03	0.109
414.39	0.100
414.76	0.096
415.12	0.120
415.48	0.100
415.84	0.111
416.21	0.112
416.57	0.100
416.93	0.104
417.29	0.096
417.66	0.097
418.02	0.106
418.38	0.114
418.74	0.096
419.11	0.110
419.47	0.095
419.83	0.092
420.19	0.108
420.55	0.089
420.92	0.106
421.28	0.101
421.64	0.106
422.00	0.111
422.36	0.102
422.73	0.096
423.09	0.100
423.45	0.099
423.81	0.092
424.17	0.102
424.53	0.104
424.90	0.093
425.26	0.089
425.62	0.101
425.98	0.113
426.34	0.112
426.70	0.093
427.06	0.095
427.43	0.097
427.79	0.109
428.15	0.097
428.51	0.103
428.87	0.098
429.23	0.110
429.59	0.101
429.95	0.095
430.31	0.107
430.67	0.091
431.03	0.102
431.40	0.097
431.76	0.095
432.12	0.097
432.48	0.091
432.84	0.096
433.20	0.111
433.56	0.095
433.92	0.100
434.28	0.106
434.64	0.093
435.00	0.111
435.36	0.098
435.72	0.105
436.08	0.096
436.44	0.111
436.80	0.102
437.16	0.095
437.52	0.118
437.88	0.104
438.24	0.094
438.60	0.096
438.96	0.094
439.32	0.109
439.68	0.101
440.04	0.099
440.40	0.097
440.76	0.097
441.12	0.102
441.48	0.105
441.84	0.096
442.20	0.098
442.56	0.099
442.92	0.092
443.28	0.097
443.63	0.099
443.99	0.092
444.35	0.105
444.71	0.095
445.07	0.092
445.43	0.095
445.79	0.085
446.15	0.096
446.51	0.093
446.87	0.102
447.22	0.097
447.58	0.096
447.94	0.109
448.30	0.099
448.66	0.099
449.02	0.103
449.38	0.102
449.74	0.090
450.09	0.105
450.45	0.095
450.81	0.101
451.17	0.108
451.53	0.096
451.89	0.104
452.24	0.095
452.60	0.091
452.96	0.094
453.32	0.098
453.68	0.102
454.03	0.094
454.39	0.094
454.75	0.093
455.11	0.101
455.46	0.102
455.82	0.094
456.18	0.092
456.54	0.096
456.90	0.101
457.25	0.099
457.61	0.094
457.97	0.088
458.33	0.091
458.68	0.095
459.04	0.100
459.40	0.098
459.75	0.097
460.11	0.096
460.47	0.100
460.83	0.094
461.18	0.103
461.54	0.101
461.90	0.092
462.25	0.099
462.61	0.099
462.97	0.101
463.32	0.094
463.68	0.094
464.04	0.089
464.39	0.098
464.75	0.095
465.11	0.100
465.46	0.105
465.82	0.095
466.18	0.101
466.53	0.093
466.89	0.096
467.25	0.099
467.60	0.111
467.96	0.102
468.31	0.088
468.67	0.096
469.03	0.093
469.38	0.098
469.74	0.095
470.09	0.100
470.45	0.100
470.81	0.091
471.16	0.085
471.52	0.099
471.87	0.098
472.23	0.092
472.59	0.094
472.94	0.101
473.30	0.095
473.65	0.090
474.01	0.098
474.36	0.093
474.72	0.104
475.07	0.110
475.43	0.100
475.78	0.097
476.14	0.094
476.49	0.095
